        NN     FT     ST      E       DCG
No.396: 0.000	 0.000	 0.000	 0.000	 0.179
No.397: 0.000	 0.000	 0.125	 0.050	 0.258
No.398: 0.000	 0.000	 0.000	 0.000	 0.229
No.399: 0.000	 0.000	 0.000	 0.050	 0.221
No.400: 0.000	 0.125	 0.250	 0.100	 0.336
No.401: 0.000	 0.000	 0.000	 0.000	 0.166
No.402: 0.000	 0.000	 0.000	 0.111	 0.256
No.403: 0.000	 0.000	 0.000	 0.000	 0.196
No.404: 0.000	 0.000	 0.000	 0.000	 0.140
No.405: 0.000	 0.000	 0.000	 0.111	 0.268
No.406: 0.000	 0.000	 0.000	 0.000	 0.159
No.407: 0.000	 0.000	 0.000	 0.000	 0.165
No.408: 0.000	 0.250	 0.250	 0.111	 0.367
No.409: 0.000	 0.000	 0.000	 0.000	 0.159
No.410: 0.000	 0.000	 0.000	 0.056	 0.223
No.411: 0.000	 0.000	 0.000	 0.000	 0.163
No.412: 0.000	 0.000	 0.000	 0.056	 0.198
No.413: 0.000	 0.000	 0.000	 0.000	 0.192
No.414: 0.000	 0.000	 0.000	 0.167	 0.282
No.415: 0.000	 0.000	 0.000	 0.056	 0.228
No.416: 0.000	 0.000	 0.000	 0.000	 0.190
No.417: 0.000	 0.000	 0.000	 0.000	 0.142
No.418: 0.000	 0.000	 0.000	 0.056	 0.236
No.419: 0.000	 0.000	 0.000	 0.111	 0.253
No.420: 0.000	 0.000	 0.000	 0.056	 0.207
No.421: 0.000	 0.000	 0.000	 0.056	 0.212
No.422: 0.000	 0.000	 0.000	 0.000	 0.249
No.423: 0.000	 0.000	 0.000	 0.167	 0.266
No.424: 0.000	 0.000	 0.000	 0.056	 0.200
No.425: 0.000	 0.000	 0.000	 0.000	 0.163
No.426: 0.000	 0.000	 0.000	 0.000	 0.178
No.427: 0.000	 0.000	 0.000	 0.000	 0.157
No.428: 0.000	 0.000	 0.000	 0.056	 0.229
No.429: 0.000	 0.000	 0.000	 0.000	 0.161
No.430: 0.000	 0.000	 0.000	 0.056	 0.218
No.431: 0.000	 0.000	 0.000	 0.167	 0.288
No.432: 0.000	 0.000	 0.000	 0.000	 0.138
No.433: 0.000	 0.000	 0.000	 0.000	 0.151
No.434: 0.000	 0.000	 0.000	 0.056	 0.200
No.435: 0.000	 0.000	 0.000	 0.000	 0.211
No.436: 0.000	 0.000	 0.000	 0.000	 0.163
No.437: 0.000	 0.000	 0.250	 0.111	 0.337
No.438: 0.000	 0.000	 0.000	 0.000	 0.157
No.439: 0.000	 0.000	 0.000	 0.000	 0.201
No.440: 0.000	 0.000	 0.000	 0.000	 0.177
No.441: 0.000	 0.000	 0.000	 0.111	 0.260
No.442: 0.000	 0.000	 0.000	 0.056	 0.216
No.443: 0.000	 0.000	 0.000	 0.000	 0.136
No.444: 0.000	 0.000	 0.000	 0.000	 0.185
No.445: 0.000	 0.000	 0.000	 0.000	 0.184
No.446: 0.000	 0.000	 0.250	 0.111	 0.316
No.447: 0.000	 0.000	 0.000	 0.111	 0.231
No.448: 0.000	 0.000	 0.000	 0.000	 0.187
No.449: 0.000	 0.000	 0.000	 0.000	 0.156
No.450: 0.000	 0.000	 0.000	 0.056	 0.223
No.451: 0.000	 0.000	 0.000	 0.000	 0.165
No.452: 0.000	 0.000	 0.000	 0.056	 0.212
No.453: 0.000	 0.000	 0.000	 0.000	 0.164
No.454: 0.000	 0.000	 0.000	 0.111	 0.258
No.455: 0.000	 0.000	 0.000	 0.056	 0.205
No.456: 0.000	 0.000	 0.000	 0.000	 0.171
No.457: 0.000	 0.000	 0.000	 0.111	 0.298
No.458: 0.000	 0.000	 0.250	 0.111	 0.333
No.459: 0.000	 0.000	 0.000	 0.000	 0.182
No.460: 0.000	 0.000	 0.250	 0.111	 0.307
No.461: 0.000	 0.000	 0.000	 0.000	 0.162
No.462: 0.000	 0.000	 0.000	 0.000	 0.188
No.463: 0.000	 0.000	 0.000	 0.056	 0.235
No.464: 0.000	 0.000	 0.000	 0.056	 0.204
No.465: 0.000	 0.000	 0.000	 0.056	 0.244
No.466: 0.000	 0.000	 0.000	 0.000	 0.167
No.467: 0.000	 0.000	 0.000	 0.000	 0.165
No.468: 0.000	 0.000	 0.000	 0.111	 0.270
No.469: 0.000	 0.000	 0.000	 0.000	 0.223
No.470: 0.000	 0.000	 0.000	 0.111	 0.224
No.471: 0.000	 0.000	 0.000	 0.000	 0.199
No.472: 0.000	 0.000	 0.000	 0.056	 0.229
No.473: 0.000	 0.000	 0.000	 0.056	 0.235
No.474: 0.000	 0.000	 0.000	 0.000	 0.181
No.475: 0.000	 0.000	 0.000	 0.000	 0.190
No.476: 0.000	 0.000	 0.000	 0.056	 0.210
No.477: 0.000	 0.000	 0.000	 0.000	 0.178
No.478: 0.000	 0.000	 0.250	 0.111	 0.310
No.479: 0.000	 0.000	 0.000	 0.000	 0.165
